Results for a query: "podatki_analiza_znanost"

Results found in 49.51790952682495s

Freq.        Document                                  Snippet
17           podatki.gov.si.538.html                    ...: » Odprti podatki javnega sektorja – ... OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... : » Odprti podatki javnega sektorja – ... : » Odprti podatki javnega sektorja – ... za izobraževanje , znanost in šport za ... seminar » Odpri podatki javnega sektorja v ... se objavljajo javno-dostopni podatki javnega sektorja in ... katerem se zbirajo podatki nacionalnih portalov držav ... t.i . odprti podatki javnega sektorja , ... enostavno delo s podatki . Sledila bo ... ki jih zanimajo podatki in javni viri ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
17           podatki.gov.si.511.html                    ...& gt ; Podatki o vrednostih bruto ... & gt ; Podatki o vrednostih posameznih ... & gt ; Podatki o vrednostih posameznih ... & gt ; Podatki o vrednostih posameznih ... & gt ; Podatki o vrednostih posameznih ... pri AJPES . Podatki se zbirajo za ... gt ; ► Podatki so upoštevani , ... gt ; ► Podatki o zaposlenih na ... gt ; ► Podatki o plačah zaposlenih ... ; ► Med podatki o vrstah izplačil ... ; ► Objavljeni podatki upoštevajo vrednosti izplačanih ... financira projekt . Analiza omogoča primerjavo med ... baz . Surovi podatki s primernimi analizami ... relativnimi številkami . Analiza omogoča primerjave v ... tako je lahko analiza osnova za nadgradnje ... baz . Surovi podatki s primernimi analizami ... naprej . Prikazani podatki se nanašajo na ... 
17           podatki.gov.si.229.html                    ...OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... seznam Novosti Odprti podatki Katalog IJZ Organizacije ... . ★★★★★ Povezani podatki - vsebujejo URI ... ) ★★★★☆ Povezljivi podatki - vsebujejo naslove ... ) ★★★☆☆ Strukturirani podatki v odprtem formatu ... ) ★★☆☆☆ Strukturirani podatki vendar v lastniškem ... ) ★☆☆☆☆ Nestrukturirani podatki ( npr . ... '' . Dejanski podatki so na voljo ... Slovenije , statistični podatki Področje Gospodarstvo Jezik ... Slovenščina Dostopnost podatkov Podatki so objavljeni kot ... objavljeni kot odprti podatki Licenca , pod ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
17           podatki.gov.si.179.html                    ...OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... seznam Novosti Odprti podatki Katalog IJZ Organizacije ... . ★★★★★ Povezani podatki - vsebujejo URI ... ) ★★★★☆ Povezljivi podatki - vsebujejo naslove ... ) ★★★☆☆ Strukturirani podatki v odprtem formatu ... ) ★★☆☆☆ Strukturirani podatki vendar v lastniškem ... ) ★☆☆☆☆ Nestrukturirani podatki ( npr . ... '' . Dejanski podatki so na voljo ... Slovenije , statistični podatki Področje Okolje in ... Slovenščina Dostopnost podatkov Podatki so objavljeni kot ... objavljeni kot odprti podatki Licenca , pod ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
17           podatki.gov.si.218.html                    ...Podatki | OPSI - ... OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... davki Novosti Odprti podatki Katalog IJZ Organizacije ... in davki Občinski podatki Ne ( 14 ... '' . Dejanski podatki so na ... ... , nekonsolidirani letni podatki 15 ogledov BANKA ... , nekonsolidirani letni podatki '' ... . ... '' . Dejanski podatki so na voljo ... '' . Dejanski podatki so na voljo ... , nekonsolidirani četrtletni podatki 2004Q1-2007Q4 12 ogledov ... Slovenija , letni podatki do 2016 12 ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
17           podatki.gov.si.461.html                    ...OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... seznam Novosti Odprti podatki Katalog IJZ Organizacije ... . ★★★★★ Povezani podatki - vsebujejo URI ... ) ★★★★☆ Povezljivi podatki - vsebujejo naslove ... ) ★★★☆☆ Strukturirani podatki v odprtem formatu ... ) ★★☆☆☆ Strukturirani podatki vendar v lastniškem ... ) ★☆☆☆☆ Nestrukturirani podatki ( npr . ... '' . Dejanski podatki so na voljo ... Slovenije , statistični podatki Področje Finance in ... Slovenščina Dostopnost podatkov Podatki so objavljeni kot ... objavljeni kot odprti podatki Licenca , pod ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
17           podatki.gov.si.390.html                    ...OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... seznam Novosti Odprti podatki Katalog IJZ Organizacije ... . ★★★★★ Povezani podatki - vsebujejo URI ... ) ★★★★☆ Povezljivi podatki - vsebujejo naslove ... ) ★★★☆☆ Strukturirani podatki v odprtem formatu ... ) ★★☆☆☆ Strukturirani podatki vendar v lastniškem ... ) ★☆☆☆☆ Nestrukturirani podatki ( npr . ... '' . Dejanski podatki so na voljo ... Slovenije , statistični podatki Področje Prebivalstvo in ... slv Dostopnost podatkov Podatki so objavljeni kot ... objavljeni kot odprti podatki Licenca , pod ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
17           podatki.gov.si.401.html                    ...OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... seznam Novosti Odprti podatki Katalog IJZ Organizacije ... . ★★★★★ Povezani podatki - vsebujejo URI ... ) ★★★★☆ Povezljivi podatki - vsebujejo naslove ... ) ★★★☆☆ Strukturirani podatki v odprtem formatu ... ) ★★☆☆☆ Strukturirani podatki vendar v lastniškem ... ) ★☆☆☆☆ Nestrukturirani podatki ( npr . ... '' . Dejanski podatki so na voljo ... Slovenije , statistični podatki Področje Izobraževanje , ... slv Dostopnost podatkov Podatki so objavljeni kot ... objavljeni kot odprti podatki Licenca , pod ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
17           podatki.gov.si.50.html                     ...Podatki | OPSI - ... OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... podatkov Koristne povezave Podatki Novosti Odprti podatki ... Podatki Novosti Odprti podatki Katalog IJZ Organizacije ... 88 ) Občinski podatki Ni dodatnih filtrov ... '' . Dejanski podatki so na voljo ... '' . Dejanski podatki so na voljo ... '' . Dejanski podatki so na ... ... , nekonsolidirani letni podatki 15 ogledov BANKA ... , nekonsolidirani letni podatki '' ... . ... '' . Dejanski podatki so na voljo ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
17           podatki.gov.si.85.html                     ...OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... seznam Novosti Odprti podatki Katalog IJZ Organizacije ... . ★★★★★ Povezani podatki - vsebujejo URI ... ) ★★★★☆ Povezljivi podatki - vsebujejo naslove ... ) ★★★☆☆ Strukturirani podatki v odprtem formatu ... ) ★★☆☆☆ Strukturirani podatki vendar v lastniškem ... ) ★☆☆☆☆ Nestrukturirani podatki ( npr . ... '' . Dejanski podatki so na voljo ... Slovenije , statistični podatki Področje Pravosodje , ... slv Dostopnost podatkov Podatki so objavljeni kot ... objavljeni kot odprti podatki Licenca , pod ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
17           podatki.gov.si.181.html                    ...OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... seznam Novosti Odprti podatki Katalog IJZ Organizacije ... . ★★★★★ Povezani podatki - vsebujejo URI ... ) ★★★★☆ Povezljivi podatki - vsebujejo naslove ... ) ★★★☆☆ Strukturirani podatki v odprtem formatu ... ) ★★☆☆☆ Strukturirani podatki vendar v lastniškem ... ) ★☆☆☆☆ Nestrukturirani podatki ( npr . ... '' . Dejanski podatki so na voljo ... Slovenije , statistični podatki Področje Okolje in ... Slovenščina Dostopnost podatkov Podatki so objavljeni kot ... objavljeni kot odprti podatki Licenca , pod ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
17           podatki.gov.si.233.html                    ...OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... seznam Novosti Odprti podatki Katalog IJZ Organizacije ... . ★★★★★ Povezani podatki - vsebujejo URI ... ) ★★★★☆ Povezljivi podatki - vsebujejo naslove ... ) ★★★☆☆ Strukturirani podatki v odprtem formatu ... ) ★★☆☆☆ Strukturirani podatki vendar v lastniškem ... ) ★☆☆☆☆ Nestrukturirani podatki ( npr . ... '' . Dejanski podatki so na voljo ... Slovenije , statistični podatki Področje Gospodarstvo Jezik ... Slovenščina Dostopnost podatkov Podatki so objavljeni kot ... objavljeni kot odprti podatki Licenca , pod ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
17           podatki.gov.si.40.html                     ...Podatki | OPSI - ... OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... podatkov Koristne povezave Podatki Novosti Odprti podatki ... Podatki Novosti Odprti podatki Katalog IJZ Organizacije ... več manj Občinski podatki Da ( 3 ... ZA IZOBRAŽEVANJE , ZNANOST IN ŠPORT ( ... Okolje in prostor Podatki o kakovosti zunanjega ... zbirki so zbrani podatki o kakovosti zunanjega ... urni in dnevni podatki različnih onesnaževal , ... ZA IZOBRAŽEVANJE , ZNANOST IN ŠPORT - ... ZA IZOBRAŽEVANJE , ZNANOST IN ŠPORT - ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
17           podatki.gov.si.500.html                    ...OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... seznam Novosti Odprti podatki Katalog IJZ Organizacije ... . ★★★★★ Povezani podatki - vsebujejo URI ... ) ★★★★☆ Povezljivi podatki - vsebujejo naslove ... ) ★★★☆☆ Strukturirani podatki v odprtem formatu ... ) ★★☆☆☆ Strukturirani podatki vendar v lastniškem ... ) ★☆☆☆☆ Nestrukturirani podatki ( npr . ... '' . Dejanski podatki so na voljo ... Slovenije , statistični podatki Področje Energetika Jezik ... Slovenščina Dostopnost podatkov Podatki so objavljeni kot ... objavljeni kot odprti podatki Licenca , pod ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
17           podatki.gov.si.449.html                    ...OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... seznam Novosti Odprti podatki Katalog IJZ Organizacije ... . ★★★★★ Povezani podatki - vsebujejo URI ... ) ★★★★☆ Povezljivi podatki - vsebujejo naslove ... ) ★★★☆☆ Strukturirani podatki v odprtem formatu ... ) ★★☆☆☆ Strukturirani podatki vendar v lastniškem ... ) ★☆☆☆☆ Nestrukturirani podatki ( npr . ... '' . Dejanski podatki so na voljo ... Slovenije , statistični podatki Področje Promet in ... slv Dostopnost podatkov Podatki so objavljeni kot ... objavljeni kot odprti podatki Licenca , pod ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
17           podatki.gov.si.121.html                    ...OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... seznam Novosti Odprti podatki Katalog IJZ Organizacije ... . ★★★★★ Povezani podatki - vsebujejo URI ... ) ★★★★☆ Povezljivi podatki - vsebujejo naslove ... ) ★★★☆☆ Strukturirani podatki v odprtem formatu ... ) ★★☆☆☆ Strukturirani podatki vendar v lastniškem ... ) ★☆☆☆☆ Nestrukturirani podatki ( npr . ... '' . Dejanski podatki so na voljo ... Slovenije , statistični podatki Področje Prebivalstvo in ... Slovenščina Dostopnost podatkov Podatki so objavljeni kot ... objavljeni kot odprti podatki Licenca , pod ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
16           podatki.gov.si.250.html                    ...OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... seznam Novosti Odprti podatki Katalog IJZ Organizacije ... . ★★★★★ Povezani podatki - vsebujejo URI ... ) ★★★★☆ Povezljivi podatki - vsebujejo naslove ... ) ★★★☆☆ Strukturirani podatki v odprtem formatu ... ) ★★☆☆☆ Strukturirani podatki vendar v lastniškem ... ) ★☆☆☆☆ Nestrukturirani podatki ( npr . ... in prehrana Občinski podatki Ne Jezik podatkovne ... Slovenščina Dostopnost podatkov Podatki so objavljeni kot ... objavljeni kot odprti podatki Licenca , pod ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
16           podatki.gov.si.183.html                    ...OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... seznam Novosti Odprti podatki Katalog IJZ Organizacije ... evidenci so zbrani podatki o družbah za ... Okolje in prostor Podatki o kakovosti zunanjega ... zbirki so zbrani podatki o kakovosti zunanjega ... urni in dnevni podatki različnih onesnaževal , ... evidenci so zbrani podatki o individualnih sistemih ... evidenci so zbrani podatki o nazivu odlagališč ... Okolje in prostor Podatki o meritvah na ... evidenci so zbrani podatki o izvajalcih usposabljanja ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
16           podatki.gov.si.165.html                    ...OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... seznam Novosti Odprti podatki Katalog IJZ Organizacije ... . ★★★★★ Povezani podatki - vsebujejo URI ... ) ★★★★☆ Povezljivi podatki - vsebujejo naslove ... ) ★★★☆☆ Strukturirani podatki v odprtem formatu ... ) ★★☆☆☆ Strukturirani podatki vendar v lastniškem ... ) ★☆☆☆☆ Nestrukturirani podatki ( npr . ... '' . Dejanski podatki so na voljo ... Slovenščina Dostopnost podatkov Podatki so objavljeni kot ... objavljeni kot odprti podatki Licenca , pod ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
16           podatki.gov.si.81.html                     ...OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... seznam Novosti Odprti podatki Katalog IJZ Organizacije ... . ★★★★★ Povezani podatki - vsebujejo URI ... ) ★★★★☆ Povezljivi podatki - vsebujejo naslove ... ) ★★★☆☆ Strukturirani podatki v odprtem formatu ... ) ★★☆☆☆ Strukturirani podatki vendar v lastniškem ... ) ★☆☆☆☆ Nestrukturirani podatki ( npr . ... javna varnost Občinski podatki Da Jezik podatkovne ... Slovenščina Dostopnost podatkov Podatki so objavljeni kot ... objavljeni kot odprti podatki Licenca , pod ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
16           podatki.gov.si.293.html                    ...na portalu Odprti podatki Slovenije OPSI | ... OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... na portalu Odprti podatki Slovenije OPSI Novost ... na portalu Odprti podatki Slovenije OPSI Na ... Na portalu odprti podatki Slovenije OPSI smo ... . V rubriki podatki sta namesto zavihka ... namesto zavihka » Podatki « sedaj dva ... sicer » Odprti podatki « in » ... zavihek » Odprti podatki « . Vabimo ... @ gov.si Odprti podatki za odprto družbo ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
16           podatki.gov.si.164.html                    ...OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... seznam Novosti Odprti podatki Katalog IJZ Organizacije ... . ★★★★★ Povezani podatki - vsebujejo URI ... ) ★★★★☆ Povezljivi podatki - vsebujejo naslove ... ) ★★★☆☆ Strukturirani podatki v odprtem formatu ... ) ★★☆☆☆ Strukturirani podatki vendar v lastniškem ... ) ★☆☆☆☆ Nestrukturirani podatki ( npr . ... '' . Dejanski podatki so na voljo ... Slovenščina Dostopnost podatkov Podatki so objavljeni kot ... objavljeni kot odprti podatki Licenca , pod ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
16           podatki.gov.si.105.html                    ...OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... seznam Novosti Odprti podatki Katalog IJZ Organizacije ... . ★★★★★ Povezani podatki - vsebujejo URI ... ) ★★★★☆ Povezljivi podatki - vsebujejo naslove ... ) ★★★☆☆ Strukturirani podatki v odprtem formatu ... ) ★★☆☆☆ Strukturirani podatki vendar v lastniškem ... ) ★☆☆☆☆ Nestrukturirani podatki ( npr . ... Javni sektor Občinski podatki Da Jezik podatkovne ... Slovenščina Dostopnost podatkov Podatki so objavljeni kot ... objavljeni kot odprti podatki Licenca , pod ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
16           podatki.gov.si.37.html                     ...Podatki | OPSI - ... OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... podatkov Koristne povezave Podatki Novosti Odprti podatki ... Podatki Novosti Odprti podatki Katalog IJZ Organizacije ... ( 28 ) Znanost in tehnologija ( ... več manj Občinski podatki Ne Pogoji uporabe ... so objavljeni podrobni podatki o rezultatih in ... v Sloveniji . Podatki vsebujejo podrobne podatke ... evidenci se vodijo podatki o pridelovalcih in ... predelava živil , podatki o kontroli , ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
16           podatki.gov.si.480.html                    ...OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... seznam Novosti Odprti podatki Katalog IJZ Organizacije ... . ★★★★★ Povezani podatki - vsebujejo URI ... ) ★★★★☆ Povezljivi podatki - vsebujejo naslove ... ) ★★★☆☆ Strukturirani podatki v odprtem formatu ... ) ★★☆☆☆ Strukturirani podatki vendar v lastniškem ... ) ★☆☆☆☆ Nestrukturirani podatki ( npr . ... objavljene kot odprti podatki . Povezava do ... Slovenščina Dostopnost podatkov Podatki so objavljeni kot ... objavljeni kot odprti podatki Licenca , pod ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
16           podatki.gov.si.210.html                    ...OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... seznam Novosti Odprti podatki Katalog IJZ Organizacije ... . ★★★★★ Povezani podatki - vsebujejo URI ... ) ★★★★☆ Povezljivi podatki - vsebujejo naslove ... ) ★★★☆☆ Strukturirani podatki v odprtem formatu ... ) ★★☆☆☆ Strukturirani podatki vendar v lastniškem ... ) ★☆☆☆☆ Nestrukturirani podatki ( npr . ... in davki Občinski podatki Ne Jezik podatkovne ... Slovenščina Dostopnost podatkov Podatki so objavljeni kot ... objavljeni kot odprti podatki Licenca , pod ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
16           podatki.gov.si.460.html                    ...Podatki | OPSI - ... OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... davki Novosti Odprti podatki Katalog IJZ Organizacije ... in davki Občinski podatki Ni dodatnih filtrov ... '' . Dejanski podatki so na voljo ... '' . Dejanski podatki so na voljo ... '' . Dejanski podatki so na ... ... , nekonsolidirani letni podatki 15 ogledov BANKA ... , nekonsolidirani letni podatki '' ... . ... '' . Dejanski podatki so na voljo ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
16           podatki.gov.si.104.html                    ...OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... seznam Novosti Odprti podatki Katalog IJZ Organizacije ... . ★★★★★ Povezani podatki - vsebujejo URI ... ) ★★★★☆ Povezljivi podatki - vsebujejo naslove ... ) ★★★☆☆ Strukturirani podatki v odprtem formatu ... ) ★★☆☆☆ Strukturirani podatki vendar v lastniškem ... ) ★☆☆☆☆ Nestrukturirani podatki ( npr . ... Javni sektor Občinski podatki Da Jezik podatkovne ... Slovenščina Dostopnost podatkov Podatki so objavljeni kot ... objavljeni kot odprti podatki Licenca , pod ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
16           podatki.gov.si.464.html                    ...OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... seznam Novosti Odprti podatki Katalog IJZ Organizacije ... '' . Dejanski podatki so na voljo ... '' . Dejanski podatki so na voljo ... '' . Dejanski podatki so na ... ... , nekonsolidirani letni podatki 15 ogledov BANKA ... , nekonsolidirani letni podatki '' ... . ... '' . Dejanski podatki so na voljo ... '' . Dejanski podatki so na voljo ... , nekonsolidirani četrtletni podatki 2004Q1-2007Q4 12 ogledov ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
16           podatki.gov.si.462.html                    ...OPSI - Odprti podatki Slovenije < p ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... seznam Novosti Odprti podatki Katalog IJZ Organizacije ... . ★★★★★ Povezani podatki - vsebujejo URI ... ) ★★★★☆ Povezljivi podatki - vsebujejo naslove ... ) ★★★☆☆ Strukturirani podatki v odprtem formatu ... ) ★★☆☆☆ Strukturirani podatki vendar v lastniškem ... ) ★☆☆☆☆ Nestrukturirani podatki ( npr . ... '' . Dejanski podatki so na voljo ... Slovenščina Dostopnost podatkov Podatki so objavljeni kot ... objavljeni kot odprti podatki Licenca , pod ... left navigation Domov Podatki Področja Prebivalstvo in ... davki Gospodarstvo Energetika Znanost in tehnologija Mednarodne ... 
